,molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
840,CHEMBL1081014,COc1cc(/C=N/CCNC2=N/C(=C\c3ccc4c(c3)OCO4)C(=O)N2C)cc(OC)c1OC,100000.0,inactive
841,CHEMBL485053,CN1C(=O)/C(=C/c2ccc3c(c2)OCO3)N=C1N,100000.0,inactive
842,CHEMBL1094408,COc1ccc(N2CCN(C)CC2)cc1Nc1ncc2c(n1)-c1c(c(C(N)=O)nn1C)CC2,219.0,active
843,CHEMBL37139,COc1ccc(/C=C/c2ccc3ccc(C(=O)O)c(O)c3n2)cc1O,10000.0,inactive
844,CHEMBL81714,O=C(NCc1ccc(O)cc1O)c1ccc2ccc(C(=O)O)c(O)c2n1,10000.0,inactive
845,CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,10.0,active
846,CHEMBL1270230,NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1ccccc1,10000.0,inactive
847,CHEMBL1288582,COc1ccc2cc(-c3n[nH]c4cccnc34)[nH]c2c1,7410.0,intermediate
848,CHEMBL1099005,CCC(CO)Oc1cc(NCc2ccccc2)c2ncn(C(C)C)c2c1,13000.0,inactive
849,CHEMBL1643061,CC(C)n1cnc2c(NCc3ccccc3)cc(OCCO)cc21,100000.0,inactive
850,CHEMBL1643062,CCC(O)COc1cc(NCc2ccccc2)c2ncn(C(C)C)c2c1,100000.0,inactive
851,CHEMBL1589837,CCC(COC)Oc1cc(NCc2ccccc2)c2ncn(C(C)C)c2c1,10000.0,inactive
852,CHEMBL1277151,COCCOc1cc(NCc2ccccc2)c2ncn(C(C)C)c2c1,100000.0,inactive
853,CHEMBL1358008,CCC(CN(C)C)Oc1cc(NCc2ccccc2)c2ncn(C(C)C)c2c1,100000.0,inactive
854,CHEMBL1643063,CC(C)n1cnc2c(NCc3ccccc3)cc(OCC3CCNCC3)cc21,100000.0,inactive
855,CHEMBL1394969,CC(C)n1cnc2c(NCc3ccccc3)cc(OCC3CCN(C)CC3)cc21,100000.0,inactive
856,CHEMBL1277150,CCCCOc1cc(NCc2ccccc2)c2ncn(C(C)C)c2c1,100000.0,inactive
857,CHEMBL1277149,CCCOc1cc(NCc2ccccc2)c2ncn(C(C)C)c2c1,100000.0,inactive
858,CHEMBL1277060,CCOc1cc(NCc2ccccc2)c2ncn(C(C)C)c2c1,100000.0,inactive
859,CHEMBL1096834,COc1cc(NCc2ccccc2)c2ncn(C(C)C)c2c1,10000.0,inactive
860,CHEMBL14762,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,160.0,active
861,CHEMBL184574,O=c1c2c(O)cc(O)cc2oc2c(O)ccc(O)c12,200.0,active
862,CHEMBL1614763,Nc1nc(Nc2ccc(Cl)cc2)sc1C(=O)c1cccc([N+](=O)[O-])c1,2000.0,intermediate
863,CHEMBL1614763,Nc1nc(Nc2ccc(Cl)cc2)sc1C(=O)c1cccc([N+](=O)[O-])c1,750.0,active
864,CHEMBL1761778,Nc1nc(Nc2ccc(Cl)cc2)sc1C(=O)c1cccc(F)c1,700.0,active
865,CHEMBL1761779,COc1cccc(C(=O)c2sc(Nc3ccc(Cl)cc3)nc2N)c1,4000.0,intermediate
866,CHEMBL1761780,Nc1nc(NC2CCCNC2)sc1C(=O)c1cccc(F)c1,500.0,active
867,CHEMBL1761781,Nc1nc(NC2CCNCC2)sc1C(=O)c1cccc(F)c1,6200.0,intermediate
868,CHEMBL1761782,Nc1cccc(Nc2nc(N)c(C(=O)c3cccc(F)c3)s2)c1,31.0,active
869,CHEMBL1761783,CNc1cccc(Nc2nc(N)c(C(=O)c3cccc(F)c3)s2)c1,44.0,active
870,CHEMBL1761784,CN(C)c1ccc(Nc2nc(N)c(C(=O)c3cccc(F)c3)s2)cc1,68.0,active
871,CHEMBL1761785,Nc1nc(Nc2ccccn2)sc1C(=O)c1cccc(F)c1,33.0,active
872,CHEMBL1761786,Nc1nc(Nc2ccccn2)sc1C(=O)c1ccccc1F,38.0,active
873,CHEMBL1761787,Nc1nc(Nc2ccccn2)sc1C(=O)c1ccc(F)cc1,1200.0,intermediate
874,CHEMBL1761788,COc1ccccc1C(=O)c1sc(Nc2ccccn2)nc1N,80.0,active
875,CHEMBL1761789,COc1cccc(C(=O)c2sc(Nc3ccccn3)nc2N)c1,400.0,active
876,CHEMBL1761790,COc1ccc(C(=O)c2sc(Nc3ccccn3)nc2N)cc1,1100.0,intermediate
877,CHEMBL1761791,Nc1nc(Nc2cccnc2)sc1C(=O)c1ccccc1F,30.0,active
878,CHEMBL1761792,Nc1nc(Nc2cccnc2)sc1C(=O)c1cccc(F)c1,62.0,active
879,CHEMBL1761793,Nc1nc(Nc2cccnc2)sc1C(=O)c1ccc(F)cc1,4100.0,intermediate
880,CHEMBL1761794,Nc1nc(Nc2cccnc2)sc1C(=O)c1ccccc1,341.0,active
881,CHEMBL1761795,Nc1nc(Nc2cccnc2)sc1C(=O)c1cccc([N+](=O)[O-])c1,130.0,active
882,CHEMBL1761796,COc1ccccc1C(=O)c1sc(Nc2cccnc2)nc1N,418.0,active
883,CHEMBL1761797,COc1cccc(C(=O)c2sc(Nc3cccnc3)nc2N)c1,11.0,active
884,CHEMBL1761798,COc1ccc(C(=O)c2sc(Nc3cccnc3)nc2N)cc1,3500.0,intermediate
885,CHEMBL1761799,Nc1nc(Nc2ccncc2)sc1C(=O)c1ccccc1F,360.0,active
886,CHEMBL1761800,Nc1nc(Nc2ccncc2)sc1C(=O)c1cccc(F)c1,18.0,active
887,CHEMBL1761801,Nc1nc(Nc2ccncc2)sc1C(=O)c1ccc(F)cc1,400.0,active
888,CHEMBL1761802,COc1ccccc1C(=O)c1sc(Nc2ccncc2)nc1N,60.0,active
889,CHEMBL1761803,COc1cccc(C(=O)c2sc(Nc3ccncc3)nc2N)c1,200.0,active
890,CHEMBL1761804,COc1ccc(C(=O)c2sc(Nc3ccncc3)nc2N)cc1,600.0,active
891,CHEMBL1761805,Nc1nc(Nc2cccnc2)sc1C(=O)c1ccccn1,800.0,active
892,CHEMBL1761806,Nc1nc(Nc2cccnc2)sc1C(=O)c1cccnc1,100.0,active
893,CHEMBL1761807,Nc1nc(Nc2cccnc2)sc1C(=O)c1ccncc1,1710.0,intermediate
894,CHEMBL1761808,CNc1nc(Nc2cccnc2)sc1C(=O)c1ccccc1F,10000.0,inactive
895,CHEMBL1761809,Nc1nc(Nc2ccc(C(F)(F)F)nc2)sc1C(=O)c1ccccc1F,160.0,active
896,CHEMBL14762,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,270.0,active
897,CHEMBL1738742,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2[nH]nc(C(C)C)c2n1,200.0,active
898,CHEMBL14762,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,940.0,active
899,CHEMBL1738758,CN1CCN(c2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3CCO)CC4)c2)CC1,10000.0,inactive
900,CHEMBL430574,O=C1Cc2c([nH]c3ccccc23)-c2ccccc2N1,4200.0,intermediate
901,CHEMBL296586,O=C1Cc2c([nH]c3ccc(Br)cc23)-c2ccccc2N1,1000.0,active
902,CHEMBL1782168,O=C1Cc2c([nH]c3ccncc23)-c2ccccc2N1,3000.0,intermediate
903,CHEMBL1782169,O=C1Cc2c([nH]c3cc[n+](Cc4ccccc4)cc23)-c2ccccc2N1.[Br-],10000.0,inactive
904,CHEMBL1782170,O=C1Cc2c([nH]c3cc[n+]([O-])cc23)-c2ccccc2N1,7300.0,intermediate
905,CHEMBL1796144,O=C(Cc1c(NC(=O)CCl)sc2c1CCCC2)NNC(=S)[S-].[K+],247.0,active
906,CHEMBL1796145,CC(=O)Nc1sc2c(c1CC(=O)NNC(=S)[S-])CCCC2.[K+],346.0,active
907,CHEMBL1796146,O=C(Cc1c(NC(=O)c2ccccc2)sc2c1CCCC2)NNC(=S)[S-].[K+],373.0,active
908,CHEMBL1796147,O=C(O)CCNc1sc2c(c1CC(=O)NNC(=S)[S-])CCCC2.[K+],397.0,active
909,CHEMBL1796148,Nn1c(S)nnc1Cc1c(NC(=O)CCl)sc2c1CCCC2,43.0,active
910,CHEMBL1796149,CC(=O)Nc1sc2c(c1Cc1nnc(S)n1N)CCCC2,386.0,active
911,CHEMBL1796150,Nn1c(S)nnc1Cc1c(NC(=O)c2ccccc2)sc2c1CCCC2,621.0,active
912,CHEMBL1796151,Nn1c(S)nnc1Cc1c(NCCC(=O)O)sc2c1CCCC2,268.0,active
913,CHEMBL1796152,O=C(CCl)Nc1sc2c(c1Cc1nnc(S)n1NC(=O)c1ccc(Cl)cc1)CCCC2,343.0,active
914,CHEMBL1796153,CC(=O)Nc1sc2c(c1Cc1nnc(S)n1NC(=O)c1ccc(Cl)cc1)CCCC2,460.0,active
915,CHEMBL1795354,O=C(Nc1sc2c(c1Cc1nnc(S)n1NC(=O)c1ccc(Cl)cc1)CCCC2)c1ccccc1,183.0,active
916,CHEMBL1796154,O=C(O)CCNc1sc2c(c1Cc1nnc(S)n1NC(=O)c1ccc(Cl)cc1)CCCC2,457.0,active
917,CHEMBL1796155,O=C(CCl)Nc1sc2c(c1Cc1nnc(S)n1NC(=O)c1ccccc1)CCCC2,751.0,active
918,CHEMBL1796156,CC(=O)Nc1sc2c(c1Cc1nnc(S)n1NC(=O)c1ccccc1)CCCC2,572.0,active
919,CHEMBL1796157,O=C(Nc1sc2c(c1Cc1nnc(S)n1NC(=O)c1ccccc1)CCCC2)c1ccccc1,891.0,active
920,CHEMBL1796158,O=C(O)CCNc1sc2c(c1Cc1nnc(S)n1NC(=O)c1ccccc1)CCCC2,674.0,active
921,CHEMBL1796159,CC(=O)Nn1c(S)nnc1Cc1c(NC(=O)CCl)sc2c1CCCC2,689.0,active
922,CHEMBL1796160,CC(=O)Nc1sc2c(c1Cc1nnc(S)n1NC(C)=O)CCCC2,584.0,active
923,CHEMBL1796161,CC(=O)Nn1c(S)nnc1Cc1c(NC(=O)c2ccccc2)sc2c1CCCC2,618.0,active
924,CHEMBL1796162,CC(=O)Nn1c(S)nnc1Cc1c(NCCC(=O)O)sc2c1CCCC2,433.0,active
925,CHEMBL1796163,O=C(CCl)Nc1sc2c(c1Cc1nnc(SCSc3nnc(Cc4c(NC(=O)CCl)sc5c4CCCC5)n3NC(=O)c3ccc(Cl)cc3)n1NC(=O)c1ccc(Cl)cc1)CCCC2,340.0,active
926,CHEMBL1796164,CC(=O)Nc1sc2c(c1Cc1nnc(SCSc3nnc(Cc4c(NC(C)=O)sc5c4CCCC5)n3NC(=O)c3ccc(Cl)cc3)n1NC(=O)c1ccc(Cl)cc1)CCCC2,367.0,active
927,CHEMBL1796165,O=C(Nc1sc2c(c1Cc1nnc(SCSc3nnc(Cc4c(NC(=O)c5ccccc5)sc5c4CCCC5)n3NC(=O)c3ccc(Cl)cc3)n1NC(=O)c1ccc(Cl)cc1)CCCC2)c1ccccc1,627.0,active
928,CHEMBL1796166,O=C(O)CCNc1sc2c(c1Cc1nnc(SCSc3nnc(Cc4c(NCCC(=O)O)sc5c4CCCC5)n3NC(=O)c3ccc(Cl)cc3)n1NC(=O)c1ccc(Cl)cc1)CCCC2,164.0,active
929,CHEMBL1796167,O=C(CCl)Nc1sc2c(c1Cc1nnc(SCSc3nnc(Cc4c(NC(=O)CCl)sc5c4CCCC5)n3NC(=O)c3ccccc3)n1NC(=O)c1ccccc1)CCCC2,669.0,active
930,CHEMBL1796168,CC(=O)Nc1sc2c(c1Cc1nnc(SCSc3nnc(Cc4c(NC(C)=O)sc5c4CCCC5)n3NC(=O)c3ccccc3)n1NC(=O)c1ccccc1)CCCC2,646.0,active
931,CHEMBL1796169,O=C(Nc1sc2c(c1Cc1nnc(SCSc3nnc(Cc4c(NC(=O)c5ccccc5)sc5c4CCCC5)n3NC(=O)c3ccccc3)n1NC(=O)c1ccccc1)CCCC2)c1ccccc1,695.0,active
932,CHEMBL1796170,O=C(O)CCNc1sc2c(c1Cc1nnc(SCSc3nnc(Cc4c(NCCC(=O)O)sc5c4CCCC5)n3NC(=O)c3ccccc3)n1NC(=O)c1ccccc1)CCCC2,577.0,active
933,CHEMBL1796330,CC(=O)Nn1c(Cc2c(NC(=O)CCl)sc3c2CCCC3)nnc1SCSc1nnc(Cc2c(NC(=O)CCl)sc3c2CCCC3)n1NC(C)=O,849.0,active
934,CHEMBL1796331,CC(=O)Nc1sc2c(c1Cc1nnc(SCSc3nnc(Cc4c(NC(C)=O)sc5c4CCCC5)n3NC(C)=O)n1NC(C)=O)CCCC2,839.0,active
935,CHEMBL1796332,CC(=O)Nn1c(Cc2c(NC(=O)c3ccccc3)sc3c2CCCC3)nnc1SCSc1nnc(Cc2c(NC(=O)c3ccccc3)sc3c2CCCC3)n1NC(C)=O,766.0,active
936,CHEMBL1796333,CC(=O)Nn1c(Cc2c(NCCC(=O)O)sc3c2CCCC3)nnc1SCSc1nnc(Cc2c(NCCC(=O)O)sc3c2CCCC3)n1NC(C)=O,734.0,active
937,CHEMBL1796334,N#CCSc1nnc(Cc2c(NC(=O)CCl)sc3c2CCCC3)n1NC(=O)c1ccc(Cl)cc1,58.0,active
938,CHEMBL1796335,CC(=O)Nc1sc2c(c1Cc1nnc(SCC#N)n1NC(=O)c1ccc(Cl)cc1)CCCC2,415.0,active
939,CHEMBL1796336,N#CCSc1nnc(Cc2c(NC(=O)c3ccccc3)sc3c2CCCC3)n1NC(=O)c1ccc(Cl)cc1,551.0,active
940,CHEMBL1796337,N#CCSc1nnc(Cc2c(NCCC(=O)O)sc3c2CCCC3)n1NC(=O)c1ccc(Cl)cc1,422.0,active
941,CHEMBL1796338,N#CCSc1nnc(Cc2c(NC(=O)CCl)sc3c2CCCC3)n1NC(=O)c1ccccc1,657.0,active
942,CHEMBL1796339,CC(=O)Nc1sc2c(c1Cc1nnc(SCC#N)n1NC(=O)c1ccccc1)CCCC2,393.0,active
943,CHEMBL1796340,N#CCSc1nnc(Cc2c(NC(=O)c3ccccc3)sc3c2CCCC3)n1NC(=O)c1ccccc1,486.0,active
944,CHEMBL1796341,N#CCSc1nnc(Cc2c(NCCC(=O)O)sc3c2CCCC3)n1NC(=O)c1ccccc1,4874.0,intermediate
945,CHEMBL1796342,CC(=O)Nn1c(Cc2c(NC(=O)CCl)sc3c2CCCC3)nnc1SCC#N,61.0,active
946,CHEMBL1796343,CC(=O)Nc1sc2c(c1Cc1nnc(SCC#N)n1NC(C)=O)CCCC2,458.0,active
947,CHEMBL1796344,CC(=O)Nn1c(Cc2c(NC(=O)c3ccccc3)sc3c2CCCC3)nnc1SCC#N,564.0,active
948,CHEMBL1796345,CC(=O)Nn1c(Cc2c(NCCC(=O)O)sc3c2CCCC3)nnc1SCC#N,641.0,active
949,CHEMBL1796346,COC(=O)CSc1nnc(Cc2c(NC(=O)CCl)sc3c2CCCC3)n1NC(=O)c1ccc(Cl)cc1,443.0,active
950,CHEMBL1796347,COC(=O)CSc1nnc(Cc2c(NC(C)=O)sc3c2CCCC3)n1NC(=O)c1ccc(Cl)cc1,389.0,active
951,CHEMBL1796348,COC(=O)CSc1nnc(Cc2c(NC(=O)c3ccccc3)sc3c2CCCC3)n1NC(=O)c1ccc(Cl)cc1,293.0,active
952,CHEMBL1796349,COC(=O)CSc1nnc(Cc2c(NCCC(=O)O)sc3c2CCCC3)n1NC(=O)c1ccc(Cl)cc1,541.0,active
953,CHEMBL1796350,COC(=O)CSc1nnc(Cc2c(NC(=O)CCl)sc3c2CCCC3)n1NC(=O)c1ccccc1,681.0,active
954,CHEMBL1796351,COC(=O)CSc1nnc(Cc2c(NC(C)=O)sc3c2CCCC3)n1NC(=O)c1ccccc1,578.0,active
955,CHEMBL1795356,COC(=O)CSc1nnc(Cc2c(NC(=O)c3ccccc3)sc3c2CCCC3)n1NC(=O)c1ccccc1,353.0,active
956,CHEMBL1796352,COC(=O)CSc1nnc(Cc2c(NCCC(=O)O)sc3c2CCCC3)n1NC(=O)c1ccccc1,641.0,active
957,CHEMBL1796353,COC(=O)CSc1nnc(Cc2c(NC(=O)CCl)sc3c2CCCC3)n1NC(C)=O,695.0,active
958,CHEMBL1796354,COC(=O)CSc1nnc(Cc2c(NC(C)=O)sc3c2CCCC3)n1NC(C)=O,389.0,active
959,CHEMBL1796355,COC(=O)CSc1nnc(Cc2c(NC(=O)c3ccccc3)sc3c2CCCC3)n1NC(C)=O,567.0,active
960,CHEMBL1796356,COC(=O)CSc1nnc(Cc2c(NCCC(=O)O)sc3c2CCCC3)n1NC(C)=O,733.0,active
961,CHEMBL1796357,NNC(=O)CSc1nnc(Cc2c(NC(=O)CCl)sc3c2CCCC3)n1NC(=O)c1ccc(Cl)cc1,39.0,active
962,CHEMBL1796358,CC(=O)Nc1sc2c(c1Cc1nnc(SCC(=O)NN)n1NC(=O)c1ccc(Cl)cc1)CCCC2,64.0,active
963,CHEMBL1796359,NNC(=O)CSc1nnc(Cc2c(NC(=O)c3ccccc3)sc3c2CCCC3)n1NC(=O)c1ccc(Cl)cc1,236.0,active
964,CHEMBL1796360,NNC(=O)CSc1nnc(Cc2c(NCCC(=O)O)sc3c2CCCC3)n1NC(=O)c1ccc(Cl)cc1,201.0,active
965,CHEMBL1796361,NNC(=O)CSc1nnc(Cc2c(NC(=O)CCl)sc3c2CCCC3)n1NC(=O)c1ccccc1,37.0,active
966,CHEMBL1796362,CC(=O)Nc1sc2c(c1Cc1nnc(SCC(=O)NN)n1NC(=O)c1ccccc1)CCCC2,192.0,active
967,CHEMBL1796363,NNC(=O)CSc1nnc(Cc2c(NC(=O)c3ccccc3)sc3c2CCCC3)n1NC(=O)c1ccccc1,264.0,active
968,CHEMBL1796364,NNC(=O)CSc1nnc(Cc2c(NCCC(=O)O)sc3c2CCCC3)n1NC(=O)c1ccccc1,455.0,active
969,CHEMBL1796365,CC(=O)Nn1c(Cc2c(NC(=O)CCl)sc3c2CCCC3)nnc1SCC(=O)NN,61.0,active
970,CHEMBL1796366,CC(=O)Nc1sc2c(c1Cc1nnc(SCC(=O)NN)n1NC(C)=O)CCCC2,249.0,active
971,CHEMBL1796367,CC(=O)Nn1c(Cc2c(NC(=O)c3ccccc3)sc3c2CCCC3)nnc1SCC(=O)NN,180.0,active
972,CHEMBL1796368,CC(=O)Nn1c(Cc2c(NCCC(=O)O)sc3c2CCCC3)nnc1SCC(=O)NN,931.0,active
973,CHEMBL1796369,CC(=O)NNC(=O)CSc1nnc(Cc2c(NC(=O)CCl)sc3c2CCCC3)n1NC(=O)c1ccc(Cl)cc1,468.0,active
974,CHEMBL1796370,CC(=O)NNC(=O)CSc1nnc(Cc2c(NC(=O)c3ccccc3)sc3c2CCCC3)n1NC(C)=O,639.0,active
975,CHEMBL1796371,CC(=O)NNC(=O)CSc1nnc(Cc2c(NCCC(=O)O)sc3c2CCCC3)n1NC(C)=O,366.0,active
976,CHEMBL1796372,CC(=O)Nn1c(Cc2c(NC(=O)CCl)sc3c2CCCC3)nnc1SCC(=O)NNC(=O)c1ccccc1,363.0,active
977,CHEMBL1796373,CC(=O)Nc1sc2c(c1Cc1nnc(SCC(=O)NNC(=O)c3ccccc3)n1NC(C)=O)CCCC2,436.0,active
978,CHEMBL1796374,CC(=O)Nn1c(Cc2c(NC(=O)c3ccccc3)sc3c2CCCC3)nnc1SCC(=O)NNC(=O)c1ccccc1,411.0,active
979,CHEMBL1796375,CC(=O)Nn1c(Cc2c(NCCC(=O)O)sc3c2CCCC3)nnc1SCC(=O)NNC(=O)c1ccccc1,476.0,active
980,CHEMBL1796376,CC(=O)Nn1c(Cc2c(NC(=O)CCl)sc3c2CCCC3)nnc1SCC(=O)NNC(=O)CCl,452.0,active
981,CHEMBL1796377,CC(=O)Nc1sc2c(c1Cc1nnc(SCC(=O)NNC(=O)CCl)n1NC(C)=O)CCCC2,474.0,active
982,CHEMBL1796378,CC(=O)Nn1c(Cc2c(NC(=O)c3ccccc3)sc3c2CCCC3)nnc1SCC(=O)NNC(=O)CCl,358.0,active
983,CHEMBL1796495,CC(=O)Nn1c(Cc2c(NCCC(=O)O)sc3c2CCCC3)nnc1SCC(=O)NNC(=O)CCl,265.0,active
984,CHEMBL1796496,CC(=O)NNC(=O)CSc1nnc(Cc2c(NC(C)=O)sc3c2CCCC3)n1NC(=O)c1ccc(Cl)cc1,641.0,active
985,CHEMBL1796497,CC(=O)NNC(=O)CSc1nnc(Cc2c(NC(=O)c3ccccc3)sc3c2CCCC3)n1NC(=O)c1ccc(Cl)cc1,318.0,active
986,CHEMBL1796498,CC(=O)NNC(=O)CSc1nnc(Cc2c(NCCC(=O)O)sc3c2CCCC3)n1NC(=O)c1ccc(Cl)cc1,352.0,active
987,CHEMBL1796499,O=C(CSc1nnc(Cc2c(NC(=O)CCl)sc3c2CCCC3)n1NC(=O)c1ccc(Cl)cc1)NNC(=O)c1ccccc1,617.0,active
988,CHEMBL1796500,CC(=O)Nc1sc2c(c1Cc1nnc(SCC(=O)NNC(=O)c3ccccc3)n1NC(=O)c1ccc(Cl)cc1)CCCC2,525.0,active
989,CHEMBL1796501,O=C(CSc1nnc(Cc2c(NC(=O)c3ccccc3)sc3c2CCCC3)n1NC(=O)c1ccc(Cl)cc1)NNC(=O)c1ccccc1,483.0,active
990,CHEMBL1796502,O=C(O)CCNc1sc2c(c1Cc1nnc(SCC(=O)NNC(=O)c3ccccc3)n1NC(=O)c1ccc(Cl)cc1)CCCC2,271.0,active
991,CHEMBL1796503,O=C(CCl)NNC(=O)CSc1nnc(Cc2c(NC(=O)CCl)sc3c2CCCC3)n1NC(=O)c1ccc(Cl)cc1,229.0,active
992,CHEMBL1796504,CC(=O)Nc1sc2c(c1Cc1nnc(SCC(=O)NNC(=O)CCl)n1NC(=O)c1ccc(Cl)cc1)CCCC2,260.0,active
993,CHEMBL1796505,O=C(CCl)NNC(=O)CSc1nnc(Cc2c(NC(=O)c3ccccc3)sc3c2CCCC3)n1NC(=O)c1ccc(Cl)cc1,340.0,active
994,CHEMBL1796506,O=C(O)CCNc1sc2c(c1Cc1nnc(SCC(=O)NNC(=O)CCl)n1NC(=O)c1ccc(Cl)cc1)CCCC2,185.0,active
995,CHEMBL1796507,CC(=O)NNC(=O)CSc1nnc(Cc2c(NC(=O)CCl)sc3c2CCCC3)n1NC(=O)c1ccccc1,350.0,active
996,CHEMBL1796508,CC(=O)NNC(=O)CSc1nnc(Cc2c(NC(C)=O)sc3c2CCCC3)n1NC(=O)c1ccccc1,548.0,active
997,CHEMBL1796509,CC(=O)NNC(=O)CSc1nnc(Cc2c(NC(=O)c3ccccc3)sc3c2CCCC3)n1NC(=O)c1ccccc1,564.0,active
998,CHEMBL1796510,CC(=O)NNC(=O)CSc1nnc(Cc2c(NCCC(=O)O)sc3c2CCCC3)n1NC(=O)c1ccccc1,467.0,active
999,CHEMBL1796511,O=C(CSc1nnc(Cc2c(NC(=O)CCl)sc3c2CCCC3)n1NC(=O)c1ccccc1)NNC(=O)c1ccccc1,468.0,active
1000,CHEMBL1796512,CC(=O)Nc1sc2c(c1Cc1nnc(SCC(=O)NNC(=O)c3ccccc3)n1NC(=O)c1ccccc1)CCCC2,413.0,active
1001,CHEMBL1796513,O=C(CSc1nnc(Cc2c(NC(=O)c3ccccc3)sc3c2CCCC3)n1NC(=O)c1ccccc1)NNC(=O)c1ccccc1,466.0,active
1002,CHEMBL1796514,O=C(O)CCNc1sc2c(c1Cc1nnc(SCC(=O)NNC(=O)c3ccccc3)n1NC(=O)c1ccccc1)CCCC2,434.0,active
1003,CHEMBL1796515,O=C(CCl)NNC(=O)CSc1nnc(Cc2c(NC(=O)CCl)sc3c2CCCC3)n1NC(=O)c1ccccc1,532.0,active
1004,CHEMBL1796516,CC(=O)Nc1sc2c(c1Cc1nnc(SCC(=O)NNC(=O)CCl)n1NC(=O)c1ccccc1)CCCC2,643.0,active
1005,CHEMBL1796517,O=C(CCl)NNC(=O)CSc1nnc(Cc2c(NC(=O)c3ccccc3)sc3c2CCCC3)n1NC(=O)c1ccccc1,547.0,active
1006,CHEMBL1796518,O=C(O)CCNc1sc2c(c1Cc1nnc(SCC(=O)NNC(=O)CCl)n1NC(=O)c1ccccc1)CCCC2,362.0,active
1007,CHEMBL1796519,CC(=O)NNC(=O)CSc1nnc(Cc2c(NC(=O)CCl)sc3c2CCCC3)n1NC(C)=O,454.0,active
1008,CHEMBL1796520,CC(=O)NNC(=O)CSc1nnc(Cc2c(NC(C)=O)sc3c2CCCC3)n1NC(C)=O,327.0,active
1009,CHEMBL1796521,O=C(CSc1nnc(Cc2c(NC(=O)CCl)sc3c2CCCC3)n1NC(=O)c1ccc(Cl)cc1)N/N=C/c1ccccc1,35.0,active
1010,CHEMBL1796522,CC(=O)Nc1sc2c(c1Cc1nnc(SCC(=O)N/N=C/c3ccccc3)n1NC(=O)c1ccc(Cl)cc1)CCCC2,213.0,active
1011,CHEMBL1796523,O=C(CSc1nnc(Cc2c(NC(=O)c3ccccc3)sc3c2CCCC3)n1NC(=O)c1ccc(Cl)cc1)N/N=C/c1ccccc1,217.0,active
1012,CHEMBL1796524,O=C(O)CCNc1sc2c(c1Cc1nnc(SCC(=O)N/N=C/c3ccccc3)n1NC(=O)c1ccc(Cl)cc1)CCCC2,258.0,active
1013,CHEMBL1796525,O=C(CSc1nnc(Cc2c(NC(=O)CCl)sc3c2CCCC3)n1NC(=O)c1ccccc1)N/N=C/c1ccccc1,32.0,active
1014,CHEMBL1796526,CC(=O)Nc1sc2c(c1Cc1nnc(SCC(=O)N/N=C/c3ccccc3)n1NC(=O)c1ccccc1)CCCC2,385.0,active
1015,CHEMBL1796527,O=C(CSc1nnc(Cc2c(NC(=O)c3ccccc3)sc3c2CCCC3)n1NC(=O)c1ccccc1)N/N=C/c1ccccc1,435.0,active
1016,CHEMBL1796528,O=C(O)CCNc1sc2c(c1Cc1nnc(SCC(=O)N/N=C/c3ccccc3)n1NC(=O)c1ccccc1)CCCC2,267.0,active
1017,CHEMBL1796529,CC(=O)Nn1c(Cc2c(NC(=O)CCl)sc3c2CCCC3)nnc1SCC(=O)N/N=C/c1ccccc1,336.0,active
1018,CHEMBL1796530,CC(=O)Nc1sc2c(c1Cc1nnc(SCC(=O)N/N=C/c3ccccc3)n1NC(C)=O)CCCC2,453.0,active
1019,CHEMBL1796531,CC(=O)Nn1c(Cc2c(NC(=O)c3ccccc3)sc3c2CCCC3)nnc1SCC(=O)N/N=C/c1ccccc1,467.0,active
1020,CHEMBL1796532,CC(=O)Nn1c(Cc2c(NCCC(=O)O)sc3c2CCCC3)nnc1SCC(=O)N/N=C/c1ccccc1,535.0,active
1021,CHEMBL1796533,Nn1c(S)nnc1CSc1nnc(Cc2c(NC(=O)CCl)sc3c2CCCC3)n1NC(=O)c1ccc(Cl)cc1,2860.0,intermediate
1022,CHEMBL1796677,CC(=O)Nc1sc2c(c1Cc1nnc(SCc3nnc(S)n3N)n1NC(=O)c1ccc(Cl)cc1)CCCC2,6380.0,intermediate
1023,CHEMBL1796678,Nn1c(S)nnc1CSc1nnc(Cc2c(NC(=O)c3ccccc3)sc3c2CCCC3)n1NC(=O)c1ccc(Cl)cc1,3280.0,intermediate
1024,CHEMBL1796679,Nn1c(S)nnc1CSc1nnc(Cc2c(NCCC(=O)O)sc3c2CCCC3)n1NC(=O)c1ccc(Cl)cc1,5850.0,intermediate
1025,CHEMBL1796680,Nn1c(S)nnc1CSc1nnc(Cc2c(NC(=O)CCl)sc3c2CCCC3)n1NC(=O)c1ccccc1,6185.0,intermediate
